date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - الاثنين 25-12-2017 والمنفذ يوم الاحد 2017/12/24,136991294.0,37120000.0,174111294.0,علماً أن :,https://cbi.iq/currency_auction/view/200
تـاريخ البيع - الثلاثاء 26-12-2017 والمنفذ يوم الاثنين 2017/12/25,139135463.0,45490000.0,184625463.0,علماً أن :,https://cbi.iq/currency_auction/view/201
تـاريخ البيع - الاربعاء 27-12-2017 والمنفذ يوم الثلاثاء 2017/12/26,153901759.0,30510000.0,184411759.0,علماً أن :,https://cbi.iq/currency_auction/view/202
تـاريخ البيع - ,157662850.0,17050000.0,174712850.0,علماً أن :,https://cbi.iq/currency_auction/view/203
تـاريخ البيع - ,129030013.0,51550000.0,180580013.0,علماً أن :,https://cbi.iq/currency_auction/view/204
تـاريخ البيع - ,148000743.0,31720000.0,179720743.0,علماً أن :,https://cbi.iq/currency_auction/view/205
تـاريخ البيع - ,140826651.0,44100000.0,184926651.0,علماً أن :,https://cbi.iq/currency_auction/view/206
تـاريخ البيع - ,133443283.0,37420000.0,170863283.0,علماً أن :,https://cbi.iq/currency_auction/view/207
تـاريخ البيع - ,137168091.0,24610000.0,161778091.0,علماً أن :,https://cbi.iq/currency_auction/view/208
تـاريخ البيع - ليوم الاثنين 8-1-2018 والمنفذ يوم الاحد 2018/1/7,136601644.0,23740000.0,160341644.0,علماً أن :,https://cbi.iq/currency_auction/view/210
تـاريخ البيع - ,146986500.0,22810000.0,169796500.0,علماً أن :,https://cbi.iq/currency_auction/view/211
تـاريخ البيع - ,99269164.0,61230000.0,160499164.0,علماً أن :,https://cbi.iq/currency_auction/view/212
تـاريخ البيع - ,130616254.0,39650000.0,170266254.0,علماً أن :,https://cbi.iq/currency_auction/view/213
تـاريخ البيع - ,118158398.0,42420000.0,160578398.0,علماً أن :,https://cbi.iq/currency_auction/view/214
تـاريخ البيع - ,148206874.0,38980000.0,187186874.0,علماً أن :,https://cbi.iq/currency_auction/view/215
تـاريخ البيع - ليوم الثلاثاء 16-1-2018 والمنفذ يوم الاثنين 2018/1/15,137148563.0,45020000.0,182168563.0,علماً أن :,https://cbi.iq/currency_auction/view/216
تـاريخ البيع - ليوم الاربعاء 17-1-2018 والمنفذ يوم الثلاثاء 2018/1/16,141995510.0,30520000.0,172515510.0,علماً أن :,https://cbi.iq/currency_auction/view/217
تـاريخ البيع - ليوم الخميس 18-1-2018 والمنفذ يوم الاربعاء 2018/1/17,142586581.0,16250000.0,158836581.0,علماً أن :,https://cbi.iq/currency_auction/view/218
تـاريخ البيع - ليوم الاحد 21-1-2018 والمنفذ يوم الخميس 2018/1/18,143658296.0,42280000.0,185938296.0,علماً أن :,https://cbi.iq/currency_auction/view/219
تـاريخ البيع - ليوم الاثنين 22-1-2018 والمنفذ يوم الاحد 2018/1/21,134177207.0,39280000.0,173457207.0,علماً أن :,https://cbi.iq/currency_auction/view/220
تـاريخ البيع - ليوم الثلاثاء 23-1-2018 والمنفذ يوم الاثنين 2018/1/22,130396806.0,46020000.0,176416806.0,علماً أن :,https://cbi.iq/currency_auction/view/221
تـاريخ البيع - ليوم الاربعاء 24-1-2018 والمنفذ يوم الثلاثاء 2018/1/23,144890956.0,27820000.0,172710956.0,علماً أن :,https://cbi.iq/currency_auction/view/222
تـاريخ البيع - ليوم الخميس 25-1-2018 والمنفذ يوم الاربعاء 2018/1/24,153352208.0,16820000.0,170172208.0,علماً أن :,https://cbi.iq/currency_auction/view/223
تـاريخ البيع - ليوم الاحد 28-1-2018 والمنفذ يوم الخميس 2018/1/25,152095125.0,37880000.0,189975125.0,علماً أن :,https://cbi.iq/currency_auction/view/224
تـاريخ البيع - ليوم الاثنين 29-1-2018 والمنفذ يوم الاحد 2018/1/28,141655003.0,43530000.0,185185003.0,علماً أن :,https://cbi.iq/currency_auction/view/225
تـاريخ البيع - ليوم الثلاثاء 30-1-2018 والمنفذ يوم الاثنين 2018/1/29,148677600.0,40990000.0,189667600.0,علماً أن :,https://cbi.iq/currency_auction/view/226
تـاريخ البيع - ليوم الأربعاء 31-1-2018 والمنفذ يوم الثلاثاء 2018/1/30,154939620.0,35050000.0,189989620.0,علماً أن :,https://cbi.iq/currency_auction/view/227
تـاريخ البيع - ليوم الخميس 1-2-2018 والمنفذ يوم الاربعاء 2018/1/31,154469883.0,15450000.0,169919883.0,علماً أن :,https://cbi.iq/currency_auction/view/228
تـاريخ البيع - ليوم الاحد 4-2-2018 والمنفذ يوم الخميس 2018/2/1,142945065.0,42250000.0,185195065.0,علماً أن :,https://cbi.iq/currency_auction/view/229
تـاريخ البيع - ليوم الاثنين 5-2-2018 والمنفذ يوم الاحد 2018/2/4,144799766.0,40180000.0,184979766.0,علماً أن :,https://cbi.iq/currency_auction/view/230
تـاريخ البيع - ليوم الثلاثاء 2018/2/6 والمنفذ يوم الاثنين 2018/2/5,144157380.0,45820000.0,189977380.0,علماً أن :,https://cbi.iq/currency_auction/view/231
تـاريخ البيع - ليوم الاربعاء 2018/2/7 والمنفذ يوم الثلاثاء 2018/2/6,165611821.0,26960000.0,192571821.0,علماً أن :,https://cbi.iq/currency_auction/view/232
تـاريخ البيع - ليوم الخميس 2018/2/8 والمنفذ يوم الاربعاء 2018/2/7,164807165.0,18480000.0,183287165.0,علماً أن :,https://cbi.iq/currency_auction/view/233
تـاريخ البيع - ليوم الاحد 2018/2/11 والمنفذ يوم الخميس 2018/2/8,157987351.0,42080000.0,200067351.0,علماً أن :,https://cbi.iq/currency_auction/view/234
تـاريخ البيع - ليوم الاثنين 2018/2/12 والمنفذ يوم الاحد 2018/2/11,154002309.0,40320000.0,194322309.0,علماً أن :,https://cbi.iq/currency_auction/view/235
تـاريخ البيع - ليوم الثلاثاء 2018/2/13 والمنفذ يوم الاثنين 2018/2/12,152188160.0,41309800.0,193497960.0,علماً أن :,https://cbi.iq/currency_auction/view/236
تـاريخ البيع - ليوم الاربعاء 2018/2/14 والمنفذ يوم الثلاثاء 2018/2/13,163422578.0,30490000.0,193912578.0,علماً أن :,https://cbi.iq/currency_auction/view/237
تـاريخ البيع - ليوم الخميس 2018/2/15 والمنفذ يوم الاربعاء 2018/2/14,164540645.0,17780000.0,182320645.0,علماً أن :,https://cbi.iq/currency_auction/view/238
تـاريخ البيع - ليوم الاحد 2018/2/18 والمنفذ يوم الخميس 2018/2/15,156193094.0,41980000.0,198173094.0,علماً أن :,https://cbi.iq/currency_auction/view/239
تـاريخ البيع - ليوم الاثنين 2018/2/19 والمنفذ يوم الاحد 2018/2/18,154182241.0,40750000.0,194932241.0,علماً أن :,https://cbi.iq/currency_auction/view/240
تـاريخ البيع - ليوم الثلاثاء 2018/2/20 والمنفذ يوم الاثنين 2018/2/19,145157818.0,44970000.0,190127818.0,علماً أن :,https://cbi.iq/currency_auction/view/241
تـاريخ البيع - ليوم الاربعاء 2018/2/21 والمنفذ يوم الثلاثاء 2018/2/20,161344222.0,28490000.0,189834222.0,علماً أن :,https://cbi.iq/currency_auction/view/242
تـاريخ البيع - ليوم الخميس 2018/2/22 والمنفذ يوم الاربعاء 2018/2/21,158454132.0,17280000.0,175734132.0,علماً أن :,https://cbi.iq/currency_auction/view/243
تـاريخ البيع - ليوم الاحد 2018/2/25 والمنفذ يوم الخميس 2018/2/22,154103291.0,40780000.0,194883291.0,علماً أن :,https://cbi.iq/currency_auction/view/244
تـاريخ البيع - ليوم الاثنين 2018/2/26 والمنفذ يوم الاحد 2018/2/25,153728986.0,40520000.0,194248986.0,علماً أن :,https://cbi.iq/currency_auction/view/245
تـاريخ البيع - ليوم الثلاثاء 2018/2/27 والمنفذ يوم الاثنين 2018/2/26,148648405.0,43850000.0,192498405.0,علماً أن :,https://cbi.iq/currency_auction/view/246
تـاريخ البيع - ليوم الاربعاء 2018/2/28 والمنفذ يوم الثلاثاء 2018/2/27,158301893.0,29920000.0,188221893.0,علماً أن :,https://cbi.iq/currency_auction/view/247
تـاريخ البيع - ,162318625.0,18050000.0,180368625.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/248
تـاريخ البيع - ,159389397.0,35810000.0,195199397.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/249
تـاريخ البيع - ,153991501.0,45690000.0,199681501.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/250
تـاريخ البيع - ,146584174.0,44450000.0,191034174.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/251
تـاريخ البيع - ,152141050.0,28980000.0,181121050.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/252
تـاريخ البيع - ,160349700.0,18090000.0,178439700.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/254
تـاريخ البيع - ,160457281.0,41080000.0,201537281.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/255
تـاريخ البيع - ,159984108.0,39820000.0,199804108.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/256
تـاريخ البيع - ,156565053.0,43370000.0,199935053.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/257
تـاريخ البيع - ,171995251.0,29720000.0,201715251.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/258
تـاريخ البيع - ,179880352.0,19450000.0,199330352.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/259
تـاريخ البيع - ,157230472.0,42880000.0,200110472.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/260
تـاريخ البيع - ,156151909.0,43890000.0,200041909.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/261
تـاريخ البيع - ,148802938.0,51190000.0,199992938.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/262
تـاريخ البيع - ,160866870.0,7710000.0,168576870.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/263
تـاريخ البيع - ,162669517.0,27350000.0,190019517.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/264
تـاريخ البيع - ,156795811.0,42850000.0,199645811.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/265
تـاريخ البيع - ,148427137.0,38990000.0,187417137.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/266
تـاريخ البيع - ,136783149.0,49760000.0,186543149.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/267
تـاريخ البيع - ,117376624.0,8910000.0,126286624.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/268
تـاريخ البيع - ,111755236.0,31210000.0,142965236.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/269
تـاريخ البيع - ,143457854.0,36240000.0,179697854.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/270
تـاريخ البيع - ,154028430.0,42990000.0,197018430.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/271
تـاريخ البيع - ,142110715.0,43790000.0,185900715.0,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/272
