date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ليوم الأثنين 2019/3/25  والمنفذ يوم الأحد 2019/3/24  ,"162,079,733","26,350,000","188,429,733",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/528
تـاريخ البيع - ليوم الثلاثاء 2019/3/26  والمنفذ يوم الأثنين 2019/3/25  ,"169,335,125","23,300,000","192,635,125",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/529
تـاريخ البيع - ليوم الأربعاء 2019/3/27  والمنفذ يوم الثلاثاء 2019/3/26  ,"161,936,405","28,240,000","190,176,405",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/530
تـاريخ البيع - ليوم الخميس 2019/3/28  والمنفذ يوم الأربعاء 2019/3/27  ,"135,939,500","16,290,000","152,229,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/531
تـاريخ البيع - ليوم الأحد 2019/3/31  والمنفذ يوم الخميس 2019/3/28  ,"183,302,394","20,880,000","204,182,394",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/532
تـاريخ البيع - ليوم الأثنين 2019/4/1  والمنفذ يوم الأحد 2019/3/31  ,"174,007,080","26,760,000","200,767,080",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/533
تـاريخ البيع - ليوم الثلاثاء 2019/4/2  والمنفذ يوم الأثنين 2019/4/1  ,"183,623,735","23,710,000","207,333,735",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/534
تـاريخ البيع - ليوم الأربعاء 2019/4/3    ,"173,480,917","25,440,000","198,920,917",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/535
تـاريخ البيع - ليوم الخميس 2019/4/4  والمنفذ يوم الأربعاء 2019/4/3  ,"159,479,003","20,100,000","179,579,003",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/536
تـاريخ البيع - ليوم الأحد 2019/4/7  والمنفذ يوم الخميس 2019/4/4  ,"154,746,238","19,060,000","173,806,238",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/537
تـاريخ البيع - ليوم الأثنين 2019/4/8  والمنفذ يوم الأحد 2019/4/7  ,"134,792,300","29,220,000","164,012,300",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/538
تـاريخ البيع - ليوم الثلاثاء 2019/4/9  والمنفذ يوم الأثنين 2019/4/8  ,"124,793,200","19,490,000","144,283,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/539
تـاريخ البيع - ليوم الأربعاء 2019/4/10  والمنفذ يوم الثلاثاء 2019/4/9  ,"158,562,800","28,040,000","186,602,800",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/540
تـاريخ البيع - ليوم الخميس 2019/4/11  والمنفذ يوم الأربعاء 2019/4/10  ,"143,376,170","21,450,000","164,826,170",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/541
تـاريخ البيع - ليوم الاحد 2019/4/14  والمنفذ يوم الخميس 2019/4/11  ,"161,337,120","20,190,000","181,527,120",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/542
تـاريخ البيع - ليوم الاثنين 2019/4/15  والمنفذ يوم الأحد 2019/4/14  ,"175,418,451","28,310,000","203,728,451",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/543
تـاريخ البيع - ليوم الثلاثاء 2019/4/16  والمنفذ يوم الاثنين 2019/4/15  ,"177,521,000","21,610,000","199,131,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/544
تـاريخ البيع - ليوم الأربعاء 2019/4/17  والمنفذ يوم الثلاثاء 2019/4/16  ,"167,850,480","29,370,000","197,220,480",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/545
تـاريخ البيع - ليوم الخميس 2019/4/18  والمنفذ يوم الأربعاء 2019/4/17  ,"179,895,960","18,420,000","198,315,960",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/546
تـاريخ البيع - ليوم الأحد 2019/4/21  والمنفذ يوم الخميس 2019/4/18  ,"201,702,565","20,320,000","222,022,565",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/547
تـاريخ البيع - ليوم الأثنين 2019/4/22  والمنفذ يوم الأحد 2019/4/21  ,"174,676,078","28,600,000","203,276,078",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/548
تـاريخ البيع - ليوم الثلاثاء 2019/4/23  والمنفذ يوم الأثنين 2019/4/22  ,"181,758,101","20,960,000","202,718,101",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/549
تـاريخ البيع - ليوم الأربعاء 2019/4/24  والمنفذ يوم الثلاثاء 2019/4/23  ,"165,130,400","28,820,000","193,950,400",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/550
تـاريخ البيع - ليوم الخميس 2019/4/25  والمنفذ يوم الأربعاء 2019/4/24  ,"171,098,694","18,680,000","189,778,694",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/551
تـاريخ البيع - ليوم الأحد 2019/4/28  والمنفذ يوم الخميس 2019/4/25  ,"178,691,875","18,570,000","197,261,875",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/552
تـاريخ البيع - ليوم الأثنين 2019/4/29  والمنفذ يوم الأحد 2019/4/28  ,"187,936,263","30,190,000","218,126,263",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/553
تـاريخ البيع - ليوم الثلاثاء 2019/4/30  والمنفذ يوم الأثنين 2019/4/29  ,"195,303,156","21,960,000","217,263,156",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/554
تـاريخ البيع - ليوم الأربعاء 2019/5/1  والمنفذ يوم الثلاثاء 2019/4/30  ,"193,946,398","27,260,000","221,206,398",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/555
تـاريخ البيع - ليوم الخميس 2019/5/2  والمنفذ يوم الثلاثاء 2019/4/30  ,"188,159,926","17,990,000","206,149,926",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/556
تـاريخ البيع - ليوم الأحد 2019/5/5  والمنفذ يوم الخميس 2019/5/2  ,"218,870,660","19,060,000","237,930,660",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/557
تـاريخ البيع - ليوم الأثنين 2019/5/6  والمنفذ يوم الأحد 2019/5/5  ,"208,805,597","28,930,000","237,735,597",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/558
تـاريخ البيع - ليوم الثلاثاء 2019/5/7  والمنفذ يوم الأثنين 2019/5/6  ,"194,029,080","24,760,000","218,789,080",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/559
تـاريخ البيع - ليوم الأربعاء 2019/5/8  والمنفذ يوم الثلاثاء 2019/5/7  ,"136,686,000","19,830,000","156,516,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/560
تـاريخ البيع - ليوم الخميس 2019/5/9  والمنفذ يوم الأربعاء 2019/5/8  ,"221,136,436","21,010,000","242,146,436",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/561
تـاريخ البيع - ليوم الأحد 2019/5/12  والمنفذ يوم الخميس 2019/5/9  ,"197,637,220","19,830,000","217,467,220",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/562
تـاريخ البيع - ليوم الأثنين 2019/5/13  والمنفذ يوم الأحد 2019/5/12  ,"187,276,800","25,290,000","212,566,800",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/563
تـاريخ البيع - ليوم الثلاثاء 2019/5/14  والمنفذ يوم الأثنين 2019/5/13  ,"175,175,236","24,770,000","199,945,236",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/564
تـاريخ البيع - ليوم الأربعاء 2019/5/15  والمنفذ يوم الثلاثاء 2019/5/14  ,"184,383,694","27,890,000","212,273,694",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/565
تـاريخ البيع - ليوم الخميس 2019/5/16  والمنفذ يوم الأربعاء 2019/5/15  ,"178,158,030","19,110,000","197,268,030",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/566
تـاريخ البيع - ليوم الأحد 2019/5/19  والمنفذ يوم الخميس 2019/5/16  ,"187,001,792","18,090,000","205,091,792",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/567
تـاريخ البيع - ليوم الأثنين 2019/5/20  والمنفذ يوم الأحد 2019/5/19  ,"188,519,094","29,220,000","217,739,094",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/568
تـاريخ البيع - ليوم الثلاثاء 2019/5/21 والمنفذ يوم الأثنين 2019/5/20  ,"186,989,000","22,170,000","209,159,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/569
تـاريخ البيع - ليوم الأربعاء 2019/5/22 والمنفذ يوم الثلاثاء 2019/5/21  ,"181,092,000","28,870,000","209,962,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/570
تـاريخ البيع - ليوم الخميس 2019/5/23 والمنفذ يوم الأربعاء 2019/5/22  ,"175,713,380","17,980,000","193,693,380",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/571
تـاريخ البيع - ليوم الأحد 2019/5/26 والمنفذ يوم الخميس 2019/5/23  ,"195,745,265","19,550,000","215,295,265",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/572
تـاريخ البيع - ليوم الأثنين 2019/5/27 والمنفذ يوم الأحد 2019/5/26  ,"189,628,170","28,390,000","218,018,170",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/573
تـاريخ البيع - ليوم الثلاثاء 2019/5/28 والمنفذ يوم الأثنين 2019/5/27  ,"176,215,500","21,890,000","198,105,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/574
تـاريخ البيع - ليوم الأربعاء 2019/5/29 والمنفذ يوم الثلاثاء 2019/5/28  ,"143,769,145","26,140,000","169,909,145",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/575
تـاريخ البيع - ليوم الخميس 2019/5/30 والمنفذ يوم الأربعاء 2019/5/29  ,"144,158,763","20,640,000","164,798,763",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/576
تـاريخ البيع - ليوم الأحد 2019/6/2 والمنفذ يوم الخميس 2019/5/30  ,"151,971,700","23,440,000","175,411,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/577
تـاريخ البيع - ليوم الأثنين 2019/6/3 والمنفذ يوم الأحد 2019/6/2  ,"123,095,450","35,390,000","158,485,450",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/578
تـاريخ البيع - ليوم الأحد 2019/6/9 والمنفذ يوم الأثنين 2019/6/3  ,"132,940,981","26,890,000","159,830,981",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/579
تـاريخ البيع - ليوم الأثنين 2019/6/10 والمنفذ يوم الأحد  2019/6/9  ,"125,717,810","31,700,000","157,417,810",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/580
تـاريخ البيع - ليوم الثلاثاء 2019/6/11 والمنفذ يوم الأثنين  2019/6/10  ,"132,687,000","17,840,000","150,527,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/581
تـاريخ البيع - ليوم الأربعاء 2019/6/12 والمنفذ يوم الثلاثاء  2019/6/11  ,"103,628,000","22,640,000","126,268,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/582
تـاريخ البيع - ليوم الخميس 2019/6/13 والمنفذ يوم الأربعاء 2019/6/12  ,"101,656,000","14,250,000","115,906,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/583
تـاريخ البيع - ليوم الأحد 2019/6/16 والمنفذ يوم الخميس 2019/6/13  ,"133,164,600","19,910,000","153,074,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/584
تـاريخ البيع - ليوم الأثنين 2019/6/17 والمنفذ يوم الأحد 2019/6/16  ,"164,628,327","28,780,000","193,408,327",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/585
تـاريخ البيع - ليوم الثلاثاء 2019/6/18 والمنفذ يوم الأثنين 2019/6/17  ,"184,021,100","21,460,000","205,481,100",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/586
تـاريخ البيع - ليوم الأربعاء 2019/6/19 والمنفذ يوم الثلاثاء 2019/6/18  ,"179,738,500","27,010,000","206,748,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/587
تـاريخ البيع - ليوم الخميس 2019/6/20 والمنفذ يوم الأربعاء 2019/6/19  ,"163,229,220","19,080,000","182,309,220",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/588
تـاريخ البيع - ليوم الأحد 2019/6/23 والمنفذ يوم الخميس 2019/6/20  ,"204,193,272","20,260,000","224,453,272",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/589
تـاريخ البيع - ليوم الأثنين 2019/6/24 والمنفذ يوم الأحد 2019/6/23  ,"203,488,065","28,920,000","232,408,065",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/590
تـاريخ البيع - ليوم الثلاثاء 2019/6/25 والمنفذ يوم الأثنين 2019/6/24  ,"188,096,000","21,440,000","209,536,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/591
تـاريخ البيع - ليوم الأربعاء 2019/6/26 والمنفذ يوم الثلاثاء 2019/6/25  ,"190,008,290","24,930,000","214,938,290",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/592
تـاريخ البيع - ليوم الخميس 2019/6/27 والمنفذ يوم الأربعاء 2019/6/26  ,"186,000,603","19,500,000","205,500,603",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/593
تـاريخ البيع - ليوم الأحد 2019/6/30 والمنفذ يوم الخميس 2019/6/27  ,"186,742,550","19,860,000","206,602,550",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/594
تـاريخ البيع - ليوم الأثنين 2019/7/1 والمنفذ يوم الأحد 2019/6/30  ,"191,437,200","29,600,000","221,037,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/595
تـاريخ البيع - ليوم الثلاثاء 2019/7/2 والمنفذ يوم الأثنين 2019/7/1  ,"190,125,639","21,280,000","211,405,639",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/596
تـاريخ البيع - ليوم الأربعاء 2019/7/3 والمنفذ يوم الثلاثاء 2019/7/2  ,"188,499,309","25,840,000","214,339,309",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/597
تـاريخ البيع - ليوم الخميس 2019/7/4 والمنفذ يوم الأربعاء 2019/7/3  ,"179,098,578","16,580,000","195,678,578",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/598
تـاريخ البيع - ليوم الأحد 2019/7/7 والمنفذ يوم الخميس 2019/7/4  ,"179,676,445","19,140,000","198,816,445",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/599
تـاريخ البيع - ليوم الأثنين 2019/7/8 والمنفذ يوم الأحد 2019/7/7  ,"164,124,280","24,390,000","188,514,280",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/600
تـاريخ البيع - ليوم الثلاثاء 2019/7/9 والمنفذ يوم الأثنين2019/7/8  ,"158,538,984","24,220,000","182,758,984",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/601
تـاريخ البيع - ليوم الأربعاء 2019/7/10 والمنفذ يوم الثلاثاء 2019/7/9  ,"179,284,950","27,030,000","206,314,950",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/602
تـاريخ البيع - ليوم الخميس 2019/7/11 والمنفذ يوم الأربعاء 2019/7/10  ,"178,591,091","19,990,000","198,581,091",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/603
تـاريخ البيع - ليوم الأحد 2019/7/14 والمنفذ يوم الخميس 2019/7/11  ,0,"13,140,000","13,140,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/604
تـاريخ البيع - ليوم الأثنين 2019/7/15 والمنفذ يوم الخميس 2019/7/11  ,"178,040,812","35,530,000","213,570,812",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/605
تـاريخ البيع - ليوم الثلاثاء 2019/7/16 والمنفذ يوم الأثنين 2019/7/15  ,"158,585,350","21,810,000","180,395,350",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/606
تـاريخ البيع - ليوم الأربعاء 2019/7/17 والمنفذ يوم الثلاثاء 2019/7/16  ,"160,226,684","25,680,000","185,906,684",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/607
تـاريخ البيع - ليوم الخميس 2019/7/18 والمنفذ يوم الأربعاء 2019/7/17  ,"152,433,090","19,920,000","172,353,090",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/608
تـاريخ البيع - ليوم الأحد 2019/7/21 والمنفذ يوم الخميس 2019/7/18  ,"128,780,310","15,450,000","144,230,310",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/609
تـاريخ البيع - ليوم الأثنين 2019/7/22 والمنفذ يوم الأحد 2019/7/21  ,"172,816,623","33,380,000","206,196,623",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/610
تـاريخ البيع - ليوم الثلاثاء 2019/7/23 والمنفذ يوم الأثنين 2019/7/22  ,"211,895,405","19,850,000","231,745,405",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/611
تـاريخ البيع - ليوم الأربعاء 2019/7/24 والمنفذ يوم الثلاثاء 2019/7/23  ,"153,270,700","24,020,000","177,290,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/612
تـاريخ البيع - ليوم الخميس 2019/7/25 والمنفذ يوم الأربعاء 2019/7/24  ,"183,131,200","21,090,000","204,221,200",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/613
تـاريخ البيع - ليوم الأحد 2019/7/28 والمنفذ يوم الخميس 2019/7/25  ,"194,093,050","20,260,000","214,353,050",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/614
تـاريخ البيع - ليوم الأثنين 2019/7/29 والمنفذ يوم الأحد 2019/7/28  ,"227,378,339","27,010,000","254,388,339",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/615
تـاريخ البيع - ليوم الثلاثاء 2019/7/30 والمنفذ يوم الأثنين 2019/7/29  ,"218,850,361","22,440,000","241,290,361",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/616
تـاريخ البيع - ليوم الأربعاء 2019/7/31 والمنفذ يوم الثلاثاء 2019/7/30  ,"246,632,100","22,920,000","269,552,100",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/617
تـاريخ البيع - ليوم الخميس 2019/8/1 والمنفذ يوم الأربعاء 2019/7/31  ,"234,558,450","21,000,000","255,558,450",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/618
تـاريخ البيع - ليوم الأحد 2019/8/4 والمنفذ يوم الخميس 2019/8/1  ,"209,603,867","19,540,000","229,143,867",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/619
تـاريخ البيع - ليوم الأثنين 2019/8/5 والمنفذ يوم الأحد 2019/8/4  ,"199,459,242","28,360,000","227,819,242",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/620
تـاريخ البيع - ليوم الثلاثاء 2019/8/6 والمنفذ يوم الأثنين 2019/8/5  ,"205,993,304","20,110,000","226,103,304",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/621
تـاريخ البيع - ليوم الأربعاء 2019/8/7 والمنفذ يوم الثلاثاء 2019/8/6  ,"204,386,646","22,760,000","227,146,646",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/622
تـاريخ البيع - ليوم الخميس 2019/8/8 والمنفذ يوم الأربعاء 2019/8/7  ,"175,187,527","21,540,000","196,727,527",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/623
تـاريخ البيع - ليوم الأحد 2019/8/18 والمنفذ يوم الخميس 2019/8/8  ,"135,880,500","19,290,000","155,170,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/624
تـاريخ البيع - ليوم الأثنين 2019/8/19 والمنفذ يوم الأحد 2019/8/18  ,"148,322,630","26,200,000","174,522,630",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/625
تـاريخ البيع - ليوم الثلاثاء 2019/8/20 والمنفذ يوم الأثنين 2019/8/19  ,"143,473,309","20,180,000","163,653,309",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/626
تـاريخ البيع - ليوم الأربعاء 2019/8/21 والمنفذ يوم الثلاثاء 2019/8/20  ,"188,403,179","20,840,000","209,243,179",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/627
تـاريخ البيع - ليوم الخميس 2019/8/22 والمنفذ يوم الأربعاء 2019/8/21  ,"187,149,922","24,470,000","211,619,922",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/628
تـاريخ البيع - ليوم الأحد 2019/8/25 والمنفذ يوم الخميس 2019/8/22  ,"220,692,728","16,740,000","237,432,728",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/629
تـاريخ البيع - ليوم الأثنين 2019/8/26 والمنفذ يوم الأحد 2019/8/25  ,"210,288,945","26,420,000","236,708,945",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/630
تـاريخ البيع - ليوم الثلاثاء 2019/8/27 والمنفذ يوم الأثنين 2019/8/26  ,"227,502,557","19,850,000","247,352,557",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/631
تـاريخ البيع - ليوم الأربعاء 2019/8/28 والمنفذ يوم الثلاثاء 2019/8/27  ,"240,141,196","24,950,000","265,091,196",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/632
تـاريخ البيع - ليوم الخميس 2019/8/29 والمنفذ يوم الأربعاء 2019/8/28  ,"241,277,340","24,240,000","265,517,340",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/633
تـاريخ البيع - ليوم الأحد 2019/9/1 والمنفذ يوم الخميس 2019/8/29  ,"204,228,628","18,700,000","222,928,628",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/634
تـاريخ البيع - ليوم الأثنين 2019/9/2 والمنفذ يوم الاحد 2019/9/1  ,"235,146,982","29,390,000","264,536,982",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/635
تـاريخ البيع - ليوم الثلاثاء 2019/9/3 والمنفذ يوم الأثنين 2019/9/2  ,"207,290,570","20,220,000","227,510,570",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/636
تـاريخ البيع - ليوم الأربعاء 2019/9/4 والمنفذ يوم الثلاثاء 2019/9/3  ,"209,379,050","23,130,000","232,509,050",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/637
تـاريخ البيع - ليوم الخميس 2019/9/5 والمنفذ يوم الأربعاء 2019/9/4  ,"210,967,957","21,210,000","232,177,957",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/638
تـاريخ البيع - ليوم الأحد 2019/9/8 والمنفذ يوم الخميس 2019/9/5  ,"195,326,397","18,210,000","213,536,397",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/639
تـاريخ البيع - ليوم الأثنين 2019/9/9 والمنفذ يوم الأحد 2019/9/8  ,"225,907,675","32,720,000","258,627,675",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/640
تـاريخ البيع - ليوم الأربعاء 2019/9/11 والمنفذ يوم الأثنين 2019/9/9  ,"221,015,860","30,230,000","251,245,860",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/641
تـاريخ البيع - ليوم الخميس 2019/9/12 والمنفذ يوم الأربعاء 2019/9/11  ,"231,588,396","26,550,000","258,138,396",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/642
تـاريخ البيع - ليوم الأحد 2019/9/15 والمنفذ يوم الخميس 2019/9/12  ,"224,964,314","20,220,000","245,184,314",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/643
