date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - الثلاثاء 10-10-2017 والمنفذ يوم الأثنين 9-10-2017 ,"120,443,492","38,560,000","159,003,492",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/140
تـاريخ البيع - الأربعاء 11-10-2017 والمنفذ يوم الثلاثاء 10-10-2017 ,"126,755,026","33,070,000","159,825,026",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/141
تـاريخ البيع - الخميس 12-10-2017 والمنفذ يوم الأربعاء 11-10-2017 ,"138,103,890","22,120,000","160,223,890",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/142
تـاريخ البيع - الاحد 15-10-2017 والمنفذ يوم الخميس 12-10-2017 ,"104,913,095","40,020,000","144,933,095",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/143
تـاريخ البيع - الاثنين 16-10-2017 والمنفذ يوم الاحد 15-10-2017 ,"100,693,364","39,980,000","140,673,364",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/144
تـاريخ البيع - الثلاثاء 17-10-2017 والمنفذ يوم الأثنين 16-10-2017 ,"101,915,018","39,720,000","141,635,018",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/145
تـاريخ البيع - الاربعاء 18-10-2017 والمنفذ يوم الثلاثاء 17-10-2017 ,"105,430,000","36,110,000","141,540,000",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/146
تـاريخ البيع - الخميس 19-10-2017 والمنفذ يوم الاربعاء 18-10-2017 ,"128,143,091","17,320,000","145,463,091",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/147
تـاريخ البيع - الأحد 22-10-2017 والمنفذ يوم الخميس 19-10-2017 ,"98,155,000","40,350,000","138,505,000",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/148
تـاريخ البيع - الاثنين 23-10-2017 والمنفذ يوم الاحد 22-10-2017,"99,170,820","41,520,000","140,690,820",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/149
تـاريخ البيع - ,"96,731,645","41,820,000","138,551,645",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/150
تـاريخ البيع - ,"105,124,993","32,040,000","137,164,993",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/151
تـاريخ البيع - ,"122,511,908","17,720,000","140,231,908",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/152
تـاريخ البيع - ,"98,341,000","40,980,000","139,321,000",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/153
تـاريخ البيع - ,"97,676,863","39,520,000","137,196,863",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/154
تـاريخ البيع - ,"107,824,501","42,120,000","149,944,501",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/155
تـاريخ البيع - ,"112,290,970","32,910,000","145,200,970",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/156
تـاريخ البيع - ,"122,640,939","17,420,000","140,060,939",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/157
تـاريخ البيع - ,"122,528,444","42,020,000","164,548,444",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/158
تـاريخ البيع - الأثنين 6-11-2017 والمنفذ يوم الأحد 5-11-2017,"101,845,918","38,050,000","139,895,918",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/159
تـاريخ البيع - االثلاثاء 7-11-2017 والمنفذ يوم الأثنين 6-11-2017,"114,526,451","45,890,000","160,416,451",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/160
تـاريخ البيع - الاربعاء 8-11-2017 والمنفذ يوم الثلاثاء 7-11-2017,"130,162,929","30,640,000","160,802,929",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/161
تـاريخ البيع - الخميس 9-11-2017 والمنفذ يوم الاربعاء 8-11-2017,"134,965,686","15,650,000","150,615,686",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/162
تـاريخ البيع - الاحد 12-11-2017 والمنفذ يوم الخميس 9-11-2017,"125.236,564","45,190,000","170,426,564",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/163
تـاريخ البيع - الاثنين 13-11-2017 والمنفذ يوم الاحد 12-11-2017,"117.652,579","44,120,000","161,772,579",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/164
تـاريخ البيع - الثلاثاء 14-11-2017 والمنفذ يوم الاثنين 13-11-2017,"119.606,286","42,250,000","161,856,286",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/165
تـاريخ البيع - ,"113,714,530","27,440,000","141,154,530",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/166
تـاريخ البيع - ,"118,148,597","13,950,000","132,098,597",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/167
تـاريخ البيع - ,"125,114,244","40,850,000","165,964,244",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/168
تـاريخ البيع - ,"128,685,660","38,650,000","167,335,660",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/169
تـاريخ البيع - ,"117,774,580","43,190,000","160,964,580",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/174
تـاريخ البيع - ,"131,453,428","29,720,000","161,173,428",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/176
تـاريخ البيع - ,"139,804,437","19,150,000","158,954,437",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/177
تـاريخ البيع - ,"119,974,114","41,180,000","161,154,114",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/178
تـاريخ البيع - ,"123,527,944","38,120,000","161,647,944",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/179
تـاريخ البيع - ,"115,733,000","45,690,000","161,423,000",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/180
تـاريخ البيع - ,"120,290,777","31,640,000","151,930,777",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/182
تـاريخ البيع - ,"137,404,464","14,920,000","152,324,464",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/183
تـاريخ البيع - ,"118,883,000","41,950,000","160,833,000",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/184
تـاريخ البيع - ,"123,045,643","39,320,000","162,365,643",علماً أن :,https://cbi.iq/currency_auction/view/185
تـاريخ البيع - ,"106,274,493","45,420,000","151,694,493",علماً أن :,https://cbi.iq/currency_auction/view/186
تـاريخ البيع - ,"114,931,893","31,880,000","146,811,893",علماً أن :,https://cbi.iq/currency_auction/view/187
تـاريخ البيع - ,"133,065,762","13,980,000","147,045,762",علماً أن :,https://cbi.iq/currency_auction/view/188
تـاريخ البيع - ,"109,930,442","41,780,000","151,710,442",علماً أن :,https://cbi.iq/currency_auction/view/189
تـاريخ البيع - ,"99,003,867","38,820,000","137,823,867",علماً أن :,https://cbi.iq/currency_auction/view/190
تـاريخ البيع - ,"89,276,098","45,560,000","134,836,098",علماً أن :,https://cbi.iq/currency_auction/view/191
تـاريخ البيع - ,"135,154,037","25,940,000","161,094,037",علماً أن :,https://cbi.iq/currency_auction/view/192
تـاريخ البيع - ,"149,964,577","19,400,000","169,364,577",علماً أن :,https://cbi.iq/currency_auction/view/193
تـاريخ البيع - ,"129,843,465","27,680,000","157,523,465",علماً أن :,https://cbi.iq/currency_auction/view/194
تـاريخ البيع - ,"119,570,799","41,020,000","160,590,799",علماً أن :,https://cbi.iq/currency_auction/view/195
تـاريخ البيع - ,"120,314,713","40,320,000","160,634,713",علماً أن :,https://cbi.iq/currency_auction/view/196
تـاريخ البيع - ,"135,919,888","42,410,000","178,329,888",علماً أن :,https://cbi.iq/currency_auction/view/197
تـاريخ البيع - الخميس ,"158,662,203","20,520,000","179,182,203",علماً أن :,https://cbi.iq/currency_auction/view/198
تـاريخ البيع - الاحد ,اجمالي البيع لأغراض تعزيز الارصدة في الخارج (حوالات،إعتمادات),اجمالي البيع النقدي,اجمالي المبيعات الكلية,علماً أن :,https://cbi.iq/currency_auction/view/199
تـاريخ البيع - الاثنين 25-12-2017 والمنفذ يوم الاحد 2017/12/24,"136,991,294","37,120,000","174,111,294",علماً أن :,https://cbi.iq/currency_auction/view/200
تـاريخ البيع - الثلاثاء 26-12-2017 والمنفذ يوم الاثنين 2017/12/25,"139,135,463","45,490,000","184,625,463",علماً أن :,https://cbi.iq/currency_auction/view/201
تـاريخ البيع - الاربعاء 27-12-2017 والمنفذ يوم الثلاثاء 2017/12/26,"153,901,759","30,510,000","184,411,759",علماً أن :,https://cbi.iq/currency_auction/view/202
تـاريخ البيع - ,"157,662,850","17,050,000","174,712,850",علماً أن :,https://cbi.iq/currency_auction/view/203
تـاريخ البيع - ,"129,030,013","51,550,000","180,580,013",علماً أن :,https://cbi.iq/currency_auction/view/204
تـاريخ البيع - ,"148,000,743","31,720,000","179,720,743",علماً أن :,https://cbi.iq/currency_auction/view/205
تـاريخ البيع - ,"140,826,651","44,100,000","184,926,651",علماً أن :,https://cbi.iq/currency_auction/view/206
تـاريخ البيع - ,"133,443,283","37,420,000","170,863,283",علماً أن :,https://cbi.iq/currency_auction/view/207
تـاريخ البيع - ,"137,168,091","24,610,000","161,778,091",علماً أن :,https://cbi.iq/currency_auction/view/208
تـاريخ البيع - ليوم الاثنين 8-1-2018 والمنفذ يوم الاحد 2018/1/7,"136,601,644","23,740,000","160,341,644",علماً أن :,https://cbi.iq/currency_auction/view/210
تـاريخ البيع - ,"146,986,500","22,810,000","169,796,500",علماً أن :,https://cbi.iq/currency_auction/view/211
تـاريخ البيع - ,"99,269,164","61,230,000","160,499,164",علماً أن :,https://cbi.iq/currency_auction/view/212
تـاريخ البيع - ,"130,616,254","39,650,000","170,266,254",علماً أن :,https://cbi.iq/currency_auction/view/213
تـاريخ البيع - ,"118,158,398","42,420,000","160,578,398",علماً أن :,https://cbi.iq/currency_auction/view/214
تـاريخ البيع - ,"148,206,874","38,980,000","187,186,874",علماً أن :,https://cbi.iq/currency_auction/view/215
تـاريخ البيع - ليوم الثلاثاء 16-1-2018 والمنفذ يوم الاثنين 2018/1/15,"137,148,563","45,020,000","182,168,563",علماً أن :,https://cbi.iq/currency_auction/view/216
تـاريخ البيع - ليوم الاربعاء 17-1-2018 والمنفذ يوم الثلاثاء 2018/1/16,"141,995,510","30,520,000","172,515,510",علماً أن :,https://cbi.iq/currency_auction/view/217
تـاريخ البيع - ليوم الخميس 18-1-2018 والمنفذ يوم الاربعاء 2018/1/17,"142,586,581","16,250,000","158,836,581",علماً أن :,https://cbi.iq/currency_auction/view/218
تـاريخ البيع - ليوم الاحد 21-1-2018 والمنفذ يوم الخميس 2018/1/18,"143,658,296","42,280,000","185,938,296",علماً أن :,https://cbi.iq/currency_auction/view/219
تـاريخ البيع - ليوم الاثنين 22-1-2018 والمنفذ يوم الاحد 2018/1/21,"134,177,207","39,280,000","173,457,207",علماً أن :,https://cbi.iq/currency_auction/view/220
تـاريخ البيع - ليوم الثلاثاء 23-1-2018 والمنفذ يوم الاثنين 2018/1/22,"130,396,806","46,020,000","176,416,806",علماً أن :,https://cbi.iq/currency_auction/view/221
تـاريخ البيع - ليوم الاربعاء 24-1-2018 والمنفذ يوم الثلاثاء 2018/1/23,"144,890,956","27,820,000","172,710,956",علماً أن :,https://cbi.iq/currency_auction/view/222
تـاريخ البيع - ليوم الخميس 25-1-2018 والمنفذ يوم الاربعاء 2018/1/24,"153,352,208","16,820,000","170,172,208",علماً أن :,https://cbi.iq/currency_auction/view/223
تـاريخ البيع - ليوم الاحد 28-1-2018 والمنفذ يوم الخميس 2018/1/25,"152,095,125","37,880,000","189,975,125",علماً أن :,https://cbi.iq/currency_auction/view/224
تـاريخ البيع - ليوم الاثنين 29-1-2018 والمنفذ يوم الاحد 2018/1/28,"141,655,003","43,530,000","185,185,003",علماً أن :,https://cbi.iq/currency_auction/view/225
تـاريخ البيع - ليوم الثلاثاء 30-1-2018 والمنفذ يوم الاثنين 2018/1/29,"148,677,600","40,990,000","189,667,600",علماً أن :,https://cbi.iq/currency_auction/view/226
تـاريخ البيع - ليوم الأربعاء 31-1-2018 والمنفذ يوم الثلاثاء 2018/1/30,"154,939,620","35,050,000","189,989,620",علماً أن :,https://cbi.iq/currency_auction/view/227
تـاريخ البيع - ليوم الخميس 1-2-2018 والمنفذ يوم الاربعاء 2018/1/31,"154,469,883","15,450,000","169,919,883",علماً أن :,https://cbi.iq/currency_auction/view/228
تـاريخ البيع - ليوم الاحد 4-2-2018 والمنفذ يوم الخميس 2018/2/1,"142,945,065","42,250,000","185,195,065",علماً أن :,https://cbi.iq/currency_auction/view/229
تـاريخ البيع - ليوم الاثنين 5-2-2018 والمنفذ يوم الاحد 2018/2/4,"144,799,766","40,180,000","184,979,766",علماً أن :,https://cbi.iq/currency_auction/view/230
تـاريخ البيع - ليوم الثلاثاء 2018/2/6 والمنفذ يوم الاثنين 2018/2/5,"144,157,380","45,820,000","189,977,380",علماً أن :,https://cbi.iq/currency_auction/view/231
تـاريخ البيع - ليوم الاربعاء 2018/2/7 والمنفذ يوم الثلاثاء 2018/2/6,"165,611,821","26,960,000","192,571,821",علماً أن :,https://cbi.iq/currency_auction/view/232
تـاريخ البيع - ليوم الخميس 2018/2/8 والمنفذ يوم الاربعاء 2018/2/7,"164,807,165","18,480,000","183,287,165",علماً أن :,https://cbi.iq/currency_auction/view/233
تـاريخ البيع - ليوم الاحد 2018/2/11 والمنفذ يوم الخميس 2018/2/8,"157,987,351","42,080,000","200,067,351",علماً أن :,https://cbi.iq/currency_auction/view/234
تـاريخ البيع - ليوم الاثنين 2018/2/12 والمنفذ يوم الاحد 2018/2/11,"154,002,309","40,320,000","194,322,309",علماً أن :,https://cbi.iq/currency_auction/view/235
تـاريخ البيع - ليوم الثلاثاء 2018/2/13 والمنفذ يوم الاثنين 2018/2/12,"152,188,160","41,309,800","193,497,960",علماً أن :,https://cbi.iq/currency_auction/view/236
تـاريخ البيع - ليوم الاربعاء 2018/2/14 والمنفذ يوم الثلاثاء 2018/2/13,"163,422,578","30,490,000","193,912,578",علماً أن :,https://cbi.iq/currency_auction/view/237
تـاريخ البيع - ليوم الخميس 2018/2/15 والمنفذ يوم الاربعاء 2018/2/14,"164,540,645","17,780,000","182,320,645",علماً أن :,https://cbi.iq/currency_auction/view/238
تـاريخ البيع - ليوم الاحد 2018/2/18 والمنفذ يوم الخميس 2018/2/15,"156,193,094","41,980,000","198,173,094",علماً أن :,https://cbi.iq/currency_auction/view/239
تـاريخ البيع - ليوم الاثنين 2018/2/19 والمنفذ يوم الاحد 2018/2/18,"154,182,241","40,750,000","194,932,241",علماً أن :,https://cbi.iq/currency_auction/view/240
تـاريخ البيع - ليوم الثلاثاء 2018/2/20 والمنفذ يوم الاثنين 2018/2/19,"145,157,818","44,970,000","190,127,818",علماً أن :,https://cbi.iq/currency_auction/view/241
تـاريخ البيع - ليوم الاربعاء 2018/2/21 والمنفذ يوم الثلاثاء 2018/2/20,"161,344,222","28,490,000","189,834,222",علماً أن :,https://cbi.iq/currency_auction/view/242
تـاريخ البيع - ليوم الخميس 2018/2/22 والمنفذ يوم الاربعاء 2018/2/21,"158,454,132","17,280,000","175,734,132",علماً أن :,https://cbi.iq/currency_auction/view/243
تـاريخ البيع - ليوم الاحد 2018/2/25 والمنفذ يوم الخميس 2018/2/22,"154,103,291","40,780,000","194,883,291",علماً أن :,https://cbi.iq/currency_auction/view/244
تـاريخ البيع - ليوم الاثنين 2018/2/26 والمنفذ يوم الاحد 2018/2/25,"153,728,986","40,520,000","194,248,986",علماً أن :,https://cbi.iq/currency_auction/view/245
تـاريخ البيع - ليوم الثلاثاء 2018/2/27 والمنفذ يوم الاثنين 2018/2/26,"148,648,405","43,850,000","192,498,405",علماً أن :,https://cbi.iq/currency_auction/view/246
تـاريخ البيع - ليوم الاربعاء 2018/2/28 والمنفذ يوم الثلاثاء 2018/2/27,"158,301,893","29,920,000","188,221,893",علماً أن :,https://cbi.iq/currency_auction/view/247
تـاريخ البيع - ,"162,318,625","18,050,000","180,368,625",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/248
تـاريخ البيع - ,"159,389,397","35,810,000","195,199,397",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/249
تـاريخ البيع - ,"153,991,501","45,690,000","199,681,501",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/250
تـاريخ البيع - ,"146,584,174","44,450,000","191,034,174",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/251
تـاريخ البيع - ,"152,141,050","28,980,000","181,121,050",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/252
تـاريخ البيع - ,"160,349,700","18,090,000","178,439,700",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/254
تـاريخ البيع - ,"160,457,281","41,080,000","201,537,281",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/255
تـاريخ البيع - ,"159,984,108","39,820,000","199,804,108",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/256
تـاريخ البيع - ,"156,565,053","43,370,000","199,935,053",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/257
تـاريخ البيع - ,"171,995,251","29,720,000","201,715,251",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/258
تـاريخ البيع - ,"179,880,352","19,450,000","199,330,352",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/259
تـاريخ البيع - ,"157,230,472","42,880,000","200,110,472",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/260
تـاريخ البيع - ,"156,151,909","43,890,000","200,041,909",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/261
تـاريخ البيع - ,"148,802,938","51,190,000","199,992,938",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/262
تـاريخ البيع - ,"160,866,870","7,710,000","168,576,870",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/263
تـاريخ البيع - ,"162,669,517","27,350,000","190,019,517",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/264
تـاريخ البيع - ,"156,795,811","42,850,000","199,645,811",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/265
تـاريخ البيع - ,"148,427,137","38,990,000","187,417,137",سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/266
